SeqID,Coding_probability,Prediction
MSTRG.89939.6,0.07793712615966797,Non-coding
MSTRG.89940.1,0.9026890471577644,Coding
MSTRG.89946.1,0.0922362208366394,Non-coding
MSTRG.89946.2,0.08056086301803589,Non-coding
MSTRG.89975.1,0.06678086519241333,Non-coding
MSTRG.89975.2,0.8557135611772537,Coding
MSTRG.89978.1,0.015470266342163086,Non-coding
MSTRG.90003.1,0.011268436908721924,Non-coding
MSTRG.90003.2,0.008412539958953857,Non-coding
MSTRG.90003.3,0.01355046033859253,Non-coding
MSTRG.90003.4,0.05499267578125,Non-coding
MSTRG.90005.1,0.308952271938324,Non-coding
MSTRG.90009.1,0.01988673210144043,Non-coding
MSTRG.90012.1,0.054461538791656494,Non-coding
MSTRG.90013.1,0.884028747677803,Coding
MSTRG.90014.1,0.013853251934051514,Non-coding
MSTRG.90016.1,0.022691965103149414,Non-coding
MSTRG.90017.4,0.07235783338546753,Non-coding
MSTRG.90017.5,0.020136773586273193,Non-coding
MSTRG.90017.6,0.06998294591903687,Non-coding
MSTRG.90017.7,0.016019821166992188,Non-coding
MSTRG.90017.11,0.016739070415496826,Non-coding
MSTRG.90017.9,0.07299470901489258,Non-coding
MSTRG.90017.10,0.010959625244140625,Non-coding
MSTRG.90017.8,0.013798415660858154,Non-coding
MSTRG.90017.12,0.0729825496673584,Non-coding
MSTRG.90018.1,0.07387620210647583,Non-coding
MSTRG.90027.1,0.14665478467941284,Non-coding
MSTRG.90029.1,0.5338512063026428,Coding
MSTRG.90051.1,0.11283427476882935,Non-coding
MSTRG.90057.1,0.24153029918670654,Non-coding
MSTRG.90066.1,0.15208125114440918,Non-coding
MSTRG.90066.2,0.4593377113342285,Non-coding
MSTRG.90076.1,0.7998014837503433,Coding
MSTRG.90077.1,0.7999680638313293,Coding
MSTRG.90093.1,0.5177495777606964,Coding
MSTRG.90095.1,0.7661865204572678,Coding
MSTRG.90096.1,0.9764235317707062,Coding
MSTRG.90098.1,0.03849148750305176,Non-coding
MSTRG.90099.1,0.0512235164642334,Non-coding
MSTRG.90101.1,0.49829208850860596,Non-coding
MSTRG.90108.1,0.8135258555412292,Coding
MSTRG.90111.1,0.8091701120138168,Coding
MSTRG.90115.1,0.3274605870246887,Non-coding
MSTRG.90116.1,0.005043208599090576,Non-coding
MSTRG.90117.1,0.9922727514058352,Coding
MSTRG.90120.1,0.9784818813204765,Coding
MSTRG.90124.1,0.2524174451828003,Non-coding
MSTRG.90132.1,0.07187849283218384,Non-coding
MSTRG.90139.1,0.5168095529079437,Coding
MSTRG.90143.1,0.8738636374473572,Coding
MSTRG.90153.1,0.2744525671005249,Non-coding
MSTRG.90154.1,0.8872321471571922,Coding
MSTRG.90161.1,0.5210188925266266,Coding
MSTRG.90162.1,0.06005066633224487,Non-coding
MSTRG.90168.1,0.9989167415769771,Coding
MSTRG.90168.2,0.9656964167952538,Coding
MSTRG.90177.2,0.011200308799743652,Non-coding
MSTRG.90185.1,0.31845349073410034,Non-coding
MSTRG.90192.1,0.21978634595870972,Non-coding
MSTRG.90192.2,0.12061357498168945,Non-coding
MSTRG.90196.1,0.009613275527954102,Non-coding
MSTRG.90200.1,0.9460815750062466,Coding
MSTRG.90205.1,0.2744525671005249,Non-coding
MSTRG.90237.1,0.2937507629394531,Non-coding
MSTRG.90240.1,0.06376016139984131,Non-coding
MSTRG.90242.1,0.6954659521579742,Coding
MSTRG.90246.1,0.9997101383341942,Coding
MSTRG.90247.1,0.9999754471100459,Coding
MSTRG.90248.1,0.10638678073883057,Non-coding
MSTRG.90248.2,0.03760170936584473,Non-coding
MSTRG.90249.1,0.2744525671005249,Non-coding
MSTRG.90262.1,0.10162192583084106,Non-coding
MSTRG.90282.1,0.14090996980667114,Non-coding
MSTRG.90288.1,0.9835481587797403,Coding
MSTRG.90290.1,0.10671365261077881,Non-coding
MSTRG.90300.1,0.05758565664291382,Non-coding
MSTRG.90303.1,0.007627964019775391,Non-coding
MSTRG.90304.1,0.05375152826309204,Non-coding
MSTRG.90329.1,0.3712869882583618,Non-coding
MSTRG.90334.1,0.09200876951217651,Non-coding
MSTRG.90349.1,0.012332141399383545,Non-coding
MSTRG.90349.2,0.01738739013671875,Non-coding
MSTRG.90349.3,0.01607280969619751,Non-coding
MSTRG.90349.4,0.017273664474487305,Non-coding
MSTRG.90349.5,0.017473578453063965,Non-coding
MSTRG.90349.6,0.041264891624450684,Non-coding
MSTRG.90349.7,0.04105621576309204,Non-coding
MSTRG.90351.1,0.9625515267252922,Coding
MSTRG.90385.4,0.01639455556869507,Non-coding
MSTRG.90385.5,0.01448523998260498,Non-coding
MSTRG.90385.6,0.0386883020401001,Non-coding
MSTRG.90385.7,0.029892802238464355,Non-coding
MSTRG.90385.8,0.03952234983444214,Non-coding
MSTRG.90389.1,0.4039309620857239,Non-coding
MSTRG.90399.1,0.05303722620010376,Non-coding
MSTRG.90402.1,0.0958482027053833,Non-coding
MSTRG.90403.1,0.045548081398010254,Non-coding
MSTRG.90403.2,0.02826625108718872,Non-coding
MSTRG.90403.3,0.033956170082092285,Non-coding
MSTRG.90403.4,0.0504610538482666,Non-coding
MSTRG.90410.1,0.7839546203613281,Coding
MSTRG.90420.1,0.5585432350635529,Coding
MSTRG.90422.1,0.5922383666038513,Coding
MSTRG.90431.1,0.048689842224121094,Non-coding
MSTRG.90432.1,0.40202683210372925,Non-coding
MSTRG.90450.2,0.970298957079649,Coding
MSTRG.90457.1,0.16192305088043213,Non-coding
MSTRG.90470.1,0.2744525671005249,Non-coding
MSTRG.90487.1,0.4469301104545593,Non-coding
MSTRG.90499.1,0.3990214467048645,Non-coding
MSTRG.90499.2,0.26301294565200806,Non-coding
MSTRG.90525.1,0.13772833347320557,Non-coding
MSTRG.90530.1,0.9725859630852938,Coding
MSTRG.90535.1,0.24611562490463257,Non-coding
MSTRG.90535.2,0.057325661182403564,Non-coding
MSTRG.90548.1,0.026961326599121094,Non-coding
MSTRG.90568.1,0.2432674765586853,Non-coding
MSTRG.90568.2,0.252860426902771,Non-coding
MSTRG.90570.6,0.02951943874359131,Non-coding
MSTRG.90570.16,0.050748348236083984,Non-coding
MSTRG.90577.2,0.0038655996322631836,Non-coding
MSTRG.90583.1,0.9817654266953468,Coding
MSTRG.90589.1,0.004084289073944092,Non-coding
MSTRG.90589.4,0.03326636552810669,Non-coding
MSTRG.90589.2,0.0043787360191345215,Non-coding
MSTRG.90589.3,0.003514885902404785,Non-coding
MSTRG.90589.5,0.006419658660888672,Non-coding
MSTRG.90589.6,0.005599081516265869,Non-coding
MSTRG.90597.1,0.009881138801574707,Non-coding
MSTRG.90597.2,0.10604625940322876,Non-coding
MSTRG.90602.1,0.055286526679992676,Non-coding
MSTRG.90606.1,0.031054019927978516,Non-coding
MSTRG.90606.2,0.13478726148605347,Non-coding
MSTRG.90606.3,0.13415586948394775,Non-coding
MSTRG.90606.4,0.1372814178466797,Non-coding
MSTRG.90606.5,0.1340789794921875,Non-coding
MSTRG.90606.6,0.1353190541267395,Non-coding
MSTRG.90606.7,0.1396266222000122,Non-coding
MSTRG.90606.8,0.05127847194671631,Non-coding
MSTRG.90606.9,0.1216965913772583,Non-coding
MSTRG.90606.10,0.13964706659317017,Non-coding
MSTRG.90607.1,0.5919933021068573,Coding
MSTRG.90606.11,0.03389883041381836,Non-coding
MSTRG.90606.12,0.03397417068481445,Non-coding
MSTRG.90606.13,0.03524285554885864,Non-coding
MSTRG.90615.1,0.016241252422332764,Non-coding
MSTRG.90634.1,0.07279974222183228,Non-coding
MSTRG.90662.1,0.0028017759323120117,Non-coding
MSTRG.90668.1,0.045796096324920654,Non-coding
MSTRG.90668.2,0.053307950496673584,Non-coding
MSTRG.90668.3,0.05306088924407959,Non-coding
MSTRG.90668.10,0.05032169818878174,Non-coding
MSTRG.90668.4,0.05167275667190552,Non-coding
MSTRG.90668.5,0.057432472705841064,Non-coding
MSTRG.90668.6,0.0481257438659668,Non-coding
MSTRG.90668.7,0.05289483070373535,Non-coding
MSTRG.90668.8,0.056464195251464844,Non-coding
MSTRG.90668.9,0.05220538377761841,Non-coding
MSTRG.90668.11,0.04806101322174072,Non-coding
MSTRG.90668.12,0.04774373769760132,Non-coding
MSTRG.90668.13,0.09624993801116943,Non-coding
MSTRG.90668.14,0.052902936935424805,Non-coding
MSTRG.90668.15,0.11815488338470459,Non-coding
MSTRG.90668.16,0.05106008052825928,Non-coding
MSTRG.90668.17,0.05157279968261719,Non-coding
MSTRG.90668.18,0.052475810050964355,Non-coding
MSTRG.90668.19,0.051193416118621826,Non-coding
MSTRG.90668.20,0.06318968534469604,Non-coding
MSTRG.90669.1,0.1959162950515747,Non-coding
MSTRG.90669.2,0.3300199508666992,Non-coding
MSTRG.90671.1,0.005479872226715088,Non-coding
MSTRG.90671.2,0.024032652378082275,Non-coding
MSTRG.90672.1,0.18125396966934204,Non-coding
MSTRG.90672.2,0.24994885921478271,Non-coding
MSTRG.90672.3,0.884066253900528,Coding
MSTRG.90672.4,0.09721976518630981,Non-coding
MSTRG.90672.5,0.9482858628034592,Coding
MSTRG.90674.1,0.9713166803121567,Coding
MSTRG.90682.1,0.7003543674945831,Coding
MSTRG.90693.1,0.12052005529403687,Non-coding
MSTRG.90693.2,0.022156894207000732,Non-coding
MSTRG.90693.3,0.19332563877105713,Non-coding
MSTRG.90693.4,0.40227746963500977,Non-coding
MSTRG.90700.1,0.029265940189361572,Non-coding
MSTRG.90707.1,0.03784048557281494,Non-coding
MSTRG.90707.2,0.03582710027694702,Non-coding
MSTRG.90708.5,0.18138271570205688,Non-coding
MSTRG.90720.1,0.08170884847640991,Non-coding
MSTRG.90721.1,0.768290638923645,Coding
MSTRG.90721.2,0.23273921012878418,Non-coding
MSTRG.90721.3,0.05576533079147339,Non-coding
MSTRG.90721.4,0.029895484447479248,Non-coding
MSTRG.90736.1,0.3420993685722351,Non-coding
MSTRG.90741.1,0.8570119440555573,Coding
MSTRG.90748.1,0.2982199788093567,Non-coding
MSTRG.90749.1,0.05724453926086426,Non-coding
MSTRG.90749.2,0.0042838454246521,Non-coding
MSTRG.90750.1,0.0007060766220092773,Non-coding
MSTRG.90754.1,0.9555279761552811,Coding
MSTRG.90755.1,0.6389345824718475,Coding
MSTRG.90756.1,0.9505209140479565,Coding
MSTRG.90761.1,0.083077073097229,Non-coding
MSTRG.90761.2,0.6191721856594086,Coding
MSTRG.90761.3,0.08389604091644287,Non-coding
MSTRG.90765.1,0.061910927295684814,Non-coding
MSTRG.90769.1,0.2495017647743225,Non-coding
MSTRG.90776.1,0.00876230001449585,Non-coding
MSTRG.90776.2,0.008410036563873291,Non-coding
MSTRG.90776.3,0.005893230438232422,Non-coding
MSTRG.90776.4,0.006913661956787109,Non-coding
MSTRG.90779.1,0.0211448073387146,Non-coding
MSTRG.90780.1,0.08698064088821411,Non-coding
MSTRG.90780.2,0.08800983428955078,Non-coding
MSTRG.90780.3,0.11930465698242188,Non-coding
MSTRG.90780.4,0.07466775178909302,Non-coding
MSTRG.90780.5,0.06952643394470215,Non-coding
MSTRG.90786.1,0.07821810245513916,Non-coding
MSTRG.90786.2,0.07548338174819946,Non-coding
MSTRG.90787.1,0.020725548267364502,Non-coding
MSTRG.90789.1,0.010217905044555664,Non-coding
MSTRG.90790.1,0.9834512621164322,Coding
MSTRG.90790.2,0.2744525671005249,Non-coding
MSTRG.90796.1,0.013150215148925781,Non-coding
MSTRG.90796.2,0.00499117374420166,Non-coding
MSTRG.90799.1,0.9966984738130122,Coding
MSTRG.90814.1,0.2744525671005249,Non-coding
MSTRG.90815.1,0.0414242148399353,Non-coding
MSTRG.90825.1,0.9980653412640095,Coding
MSTRG.90825.2,0.9980788095854223,Coding
MSTRG.90825.3,0.9978894446976483,Coding
MSTRG.90846.1,0.00023883581161499023,Non-coding
MSTRG.90847.1,0.13741075992584229,Non-coding
MSTRG.90860.1,0.054168522357940674,Non-coding
MSTRG.90860.2,0.6221695244312286,Coding
MSTRG.90862.1,0.08195960521697998,Non-coding
MSTRG.90873.1,0.9885464450344443,Coding
MSTRG.90876.1,0.2831665277481079,Non-coding
MSTRG.90884.1,0.10216492414474487,Non-coding
MSTRG.90894.1,0.6607066690921783,Coding
MSTRG.90896.1,0.4790579080581665,Non-coding
MSTRG.90898.2,0.977803073823452,Coding
MSTRG.90902.1,0.051363587379455566,Non-coding
MSTRG.90927.1,0.23606061935424805,Non-coding
MSTRG.90939.1,0.756988912820816,Coding
MSTRG.90952.1,0.43674904108047485,Non-coding
MSTRG.90959.1,0.0432857871055603,Non-coding
MSTRG.90963.1,0.9975916347466409,Coding
MSTRG.90965.1,0.8660603910684586,Coding
MSTRG.90972.1,0.5360288321971893,Coding
MSTRG.90981.1,0.3272121548652649,Non-coding
MSTRG.90993.1,0.00844419002532959,Non-coding
MSTRG.90994.1,0.07097744941711426,Non-coding
MSTRG.91009.1,0.06249326467514038,Non-coding
MSTRG.91009.2,0.05385953187942505,Non-coding
MSTRG.91015.1,0.026384055614471436,Non-coding
MSTRG.91015.2,0.08747351169586182,Non-coding
MSTRG.91016.1,0.035655856132507324,Non-coding
MSTRG.91023.1,0.043693363666534424,Non-coding
MSTRG.91033.1,0.2744525671005249,Non-coding
MSTRG.91033.2,0.05894190073013306,Non-coding
MSTRG.91033.3,0.17018961906433105,Non-coding
MSTRG.91033.4,0.5362377762794495,Coding
MSTRG.91034.1,0.2744525671005249,Non-coding
MSTRG.91039.1,0.8994075953960419,Coding
MSTRG.91059.1,0.6426541805267334,Coding
MSTRG.91074.1,0.8409488648176193,Coding
MSTRG.91075.1,0.011583149433135986,Non-coding
MSTRG.91075.2,0.05015420913696289,Non-coding
MSTRG.91075.3,0.08917313814163208,Non-coding
MSTRG.91075.4,0.09120291471481323,Non-coding
MSTRG.91075.5,0.07168489694595337,Non-coding
MSTRG.91077.1,0.026629507541656494,Non-coding
MSTRG.91099.1,0.08408772945404053,Non-coding
MSTRG.91103.1,0.6398738622665405,Coding
MSTRG.91114.1,0.9002015218138695,Coding
MSTRG.91115.1,0.9751905705779791,Coding
MSTRG.91117.1,0.2744525671005249,Non-coding
MSTRG.91117.2,0.030574560165405273,Non-coding
MSTRG.91117.3,0.014743804931640625,Non-coding
MSTRG.91117.4,0.01651233434677124,Non-coding
MSTRG.91119.1,0.9456823244690895,Coding
MSTRG.91131.1,0.007274985313415527,Non-coding
MSTRG.91132.1,0.05461382865905762,Non-coding
MSTRG.91144.1,0.5813984572887421,Coding
MSTRG.91153.1,0.21348470449447632,Non-coding
MSTRG.91153.2,0.157143235206604,Non-coding
MSTRG.91153.3,0.16651874780654907,Non-coding
MSTRG.91157.1,0.894532211124897,Coding
MSTRG.91165.1,0.005921363830566406,Non-coding
MSTRG.91174.1,0.6971262991428375,Coding
MSTRG.91174.2,0.7367069125175476,Coding
MSTRG.91174.3,0.7073388993740082,Coding
MSTRG.91174.4,0.2744525671005249,Non-coding
MSTRG.91191.1,0.1894615888595581,Non-coding
MSTRG.91193.1,0.14923036098480225,Non-coding
MSTRG.91193.2,0.03834843635559082,Non-coding
MSTRG.91194.1,0.0594327449798584,Non-coding
MSTRG.91194.2,0.06188821792602539,Non-coding
MSTRG.91196.1,0.14724880456924438,Non-coding
MSTRG.91206.1,0.24752581119537354,Non-coding
MSTRG.91217.1,6.008148193359375e-05,Non-coding
MSTRG.91220.1,0.010166168212890625,Non-coding
MSTRG.91223.1,0.8017264753580093,Coding
MSTRG.91224.1,0.4279860854148865,Non-coding
MSTRG.91233.1,0.035704612731933594,Non-coding
MSTRG.91235.1,0.031314074993133545,Non-coding
MSTRG.91235.2,0.0795905590057373,Non-coding
MSTRG.91235.3,0.021404027938842773,Non-coding
MSTRG.91235.4,0.020207524299621582,Non-coding
MSTRG.91236.1,0.08405262231826782,Non-coding
MSTRG.91237.1,0.05729705095291138,Non-coding
MSTRG.91248.1,0.3318815231323242,Non-coding
MSTRG.91250.1,0.5800651907920837,Coding
MSTRG.91252.1,0.02909177541732788,Non-coding
MSTRG.91252.2,0.05054187774658203,Non-coding
MSTRG.91252.3,0.08048826456069946,Non-coding
MSTRG.91252.4,0.01618438959121704,Non-coding
MSTRG.91252.5,0.04836481809616089,Non-coding
MSTRG.91252.6,0.01552802324295044,Non-coding
MSTRG.91272.1,0.020620107650756836,Non-coding
MSTRG.91272.2,0.2655715346336365,Non-coding
MSTRG.91282.1,0.08073514699935913,Non-coding
MSTRG.91286.1,0.10757791996002197,Non-coding
MSTRG.91298.1,0.0638664960861206,Non-coding
MSTRG.91298.2,0.8241889476776123,Coding
MSTRG.91300.1,0.506827175617218,Coding
MSTRG.91320.1,0.0058980584144592285,Non-coding
MSTRG.91322.1,0.03252822160720825,Non-coding
MSTRG.91342.1,0.04377621412277222,Non-coding
MSTRG.91384.1,0.9492224492132664,Coding
MSTRG.91384.2,0.9511303752660751,Coding
MSTRG.91396.1,0.040577709674835205,Non-coding
MSTRG.91406.1,0.929469384253025,Coding
MSTRG.91408.1,0.4904882311820984,Non-coding
MSTRG.91414.1,0.007689356803894043,Non-coding
MSTRG.91417.1,0.5222999751567841,Coding
MSTRG.91418.1,0.004574596881866455,Non-coding
MSTRG.91420.1,0.15819811820983887,Non-coding
MSTRG.91443.1,0.1039663553237915,Non-coding
MSTRG.91444.1,0.940281830728054,Coding
MSTRG.91452.1,0.010257720947265625,Non-coding
MSTRG.91464.1,0.09912574291229248,Non-coding
MSTRG.91465.1,0.6773428618907928,Coding
MSTRG.91476.1,0.9705898445099592,Coding
MSTRG.91482.1,0.11429965496063232,Non-coding
MSTRG.91489.1,0.984298450872302,Coding
MSTRG.91504.1,0.0021181702613830566,Non-coding
MSTRG.91519.1,0.04649990797042847,Non-coding
MSTRG.91527.1,0.02673107385635376,Non-coding
MSTRG.91528.1,0.006295382976531982,Non-coding
MSTRG.91529.1,0.042791664600372314,Non-coding
MSTRG.91535.1,0.09977585077285767,Non-coding
MSTRG.91568.1,0.9973220697138458,Coding
MSTRG.91568.2,0.993681684602052,Coding
MSTRG.91568.3,0.9597434997558594,Coding
MSTRG.91574.1,0.07569444179534912,Non-coding
MSTRG.91574.2,0.034428536891937256,Non-coding
MSTRG.91589.1,0.5186469256877899,Coding
MSTRG.91590.1,0.004307687282562256,Non-coding
MSTRG.91592.1,0.007846415042877197,Non-coding
MSTRG.91601.1,0.07469123601913452,Non-coding
MSTRG.91603.1,0.00707012414932251,Non-coding
MSTRG.91608.1,0.2744525671005249,Non-coding
MSTRG.91611.1,0.03360927104949951,Non-coding
MSTRG.91614.1,0.09561097621917725,Non-coding
MSTRG.91615.1,0.9941848004236817,Coding
MSTRG.91619.1,0.06905639171600342,Non-coding
MSTRG.91621.1,0.2744525671005249,Non-coding
MSTRG.91625.1,0.01649951934814453,Non-coding
MSTRG.91631.1,0.9954306147992611,Coding
MSTRG.91637.1,0.06023365259170532,Non-coding
MSTRG.91642.1,0.9215154722332954,Coding
MSTRG.91642.2,0.8176351934671402,Coding
MSTRG.91642.3,0.926937647163868,Coding
MSTRG.91649.1,0.14530301094055176,Non-coding
MSTRG.91650.1,0.6205027401447296,Coding
MSTRG.91650.2,0.8665018379688263,Coding
MSTRG.91650.3,0.8691697865724564,Coding
MSTRG.91650.4,0.5706590712070465,Coding
MSTRG.91650.5,0.7351144552230835,Coding
MSTRG.91651.1,0.2744525671005249,Non-coding
MSTRG.91651.2,0.2744525671005249,Non-coding
MSTRG.91651.3,0.2744525671005249,Non-coding
MSTRG.91651.4,0.033963024616241455,Non-coding
MSTRG.91651.5,0.019787251949310303,Non-coding
MSTRG.91651.6,0.2744525671005249,Non-coding
MSTRG.91657.1,0.4926338195800781,Non-coding
MSTRG.91657.2,0.5211232900619507,Coding
MSTRG.91657.3,0.4351879358291626,Non-coding
MSTRG.91657.4,0.47854816913604736,Non-coding
MSTRG.91657.5,0.43842655420303345,Non-coding
MSTRG.91657.6,0.2982359528541565,Non-coding
MSTRG.91657.7,0.719961941242218,Coding
MSTRG.91657.8,0.07609301805496216,Non-coding
MSTRG.91661.1,0.2744525671005249,Non-coding
MSTRG.91665.1,0.07960885763168335,Non-coding
MSTRG.91665.2,0.2316165566444397,Non-coding
MSTRG.91665.3,0.15749579668045044,Non-coding
MSTRG.91665.4,0.1409611701965332,Non-coding
MSTRG.91665.5,0.2730962634086609,Non-coding
MSTRG.91666.1,0.9824525788426399,Coding
MSTRG.91667.1,0.41284626722335815,Non-coding
MSTRG.91669.1,0.9809795841574669,Coding
MSTRG.91671.1,0.0008505582809448242,Non-coding
MSTRG.91672.1,0.04540449380874634,Non-coding
MSTRG.91696.1,0.9345031529664993,Coding
MSTRG.91697.1,0.9945506323128939,Coding
MSTRG.91705.1,0.032245635986328125,Non-coding
MSTRG.91706.1,0.03079354763031006,Non-coding
MSTRG.91706.2,0.05513113737106323,Non-coding
MSTRG.91710.1,0.9894728902727365,Coding
MSTRG.91711.1,0.07793843746185303,Non-coding
MSTRG.91711.2,0.05466347932815552,Non-coding
MSTRG.91721.1,0.5693123638629913,Coding
MSTRG.91722.1,0.45653992891311646,Non-coding
MSTRG.91726.1,0.9759607426822186,Coding
MSTRG.91732.1,0.5792914927005768,Coding
MSTRG.91733.1,0.21983247995376587,Non-coding
MSTRG.91734.1,0.8489520996809006,Coding
MSTRG.91735.1,0.09417998790740967,Non-coding
MSTRG.91739.1,0.6441071331501007,Coding
MSTRG.91740.1,0.6473814845085144,Coding
MSTRG.91745.1,0.443139910697937,Non-coding
MSTRG.91752.1,0.15238624811172485,Non-coding
MSTRG.91753.1,0.2744525671005249,Non-coding
MSTRG.91756.1,0.00727921724319458,Non-coding
MSTRG.91756.2,0.024886250495910645,Non-coding
MSTRG.91765.1,0.2744525671005249,Non-coding
MSTRG.91771.1,0.012347817420959473,Non-coding
MSTRG.91777.1,0.010349512100219727,Non-coding
MSTRG.91778.1,0.819109246134758,Coding
MSTRG.91781.1,0.08049964904785156,Non-coding
MSTRG.91782.1,0.09420210123062134,Non-coding
MSTRG.91783.1,0.4199221134185791,Non-coding
MSTRG.91788.1,0.33601701259613037,Non-coding
MSTRG.91787.7,0.8202176094055176,Coding
MSTRG.91794.1,0.9849592437967658,Coding
MSTRG.91800.1,0.9957421105355024,Coding
MSTRG.91805.1,0.03315591812133789,Non-coding
MSTRG.91820.1,0.04727017879486084,Non-coding
MSTRG.91821.1,0.04133796691894531,Non-coding
MSTRG.91829.1,0.07959902286529541,Non-coding
MSTRG.91840.1,0.08079183101654053,Non-coding
MSTRG.91840.2,0.024108052253723145,Non-coding
MSTRG.91846.2,0.4063977599143982,Non-coding
MSTRG.91846.3,0.19673103094100952,Non-coding
MSTRG.91853.1,0.462795615196228,Non-coding
MSTRG.91856.1,0.01945197582244873,Non-coding
MSTRG.91856.2,0.01770925521850586,Non-coding
MSTRG.91856.3,0.01850801706314087,Non-coding
MSTRG.91856.4,0.018106460571289062,Non-coding
MSTRG.91856.5,0.01834005117416382,Non-coding
MSTRG.91856.6,0.020380496978759766,Non-coding
MSTRG.91856.7,0.015416502952575684,Non-coding
MSTRG.91865.1,0.04275846481323242,Non-coding
MSTRG.91865.2,0.029819786548614502,Non-coding
MSTRG.91865.3,0.03294551372528076,Non-coding
MSTRG.91870.1,0.7567367255687714,Coding
MSTRG.91872.1,0.08832192420959473,Non-coding
MSTRG.91871.7,0.9914489770308137,Coding
MSTRG.91876.1,0.7563779801130295,Coding
MSTRG.91876.2,0.09210199117660522,Non-coding
MSTRG.91877.1,0.04711019992828369,Non-coding
MSTRG.91879.1,0.9966522918548435,Coding
MSTRG.91880.1,0.008637964725494385,Non-coding
MSTRG.91880.2,0.011809349060058594,Non-coding
MSTRG.91882.1,0.38998597860336304,Non-coding
MSTRG.91883.1,0.054718017578125,Non-coding
MSTRG.91889.1,0.23435789346694946,Non-coding
MSTRG.91891.1,0.03573554754257202,Non-coding
MSTRG.91891.2,0.03448432683944702,Non-coding
MSTRG.91891.3,0.020492374897003174,Non-coding
MSTRG.91893.1,0.007412135601043701,Non-coding
MSTRG.91909.1,0.6534171104431152,Coding
MSTRG.91911.1,0.6900641620159149,Coding
MSTRG.91912.1,0.1477251648902893,Non-coding
MSTRG.91914.1,0.986085332930088,Coding
MSTRG.91926.1,0.9878551121801138,Coding
MSTRG.91939.1,0.030817627906799316,Non-coding
MSTRG.91939.2,0.04608869552612305,Non-coding
MSTRG.91939.3,0.020437121391296387,Non-coding
MSTRG.91949.1,0.7563038170337677,Coding
MSTRG.91951.1,0.06966233253479004,Non-coding
MSTRG.91957.1,0.9910039752721786,Coding
MSTRG.91958.1,0.420995831489563,Non-coding
MSTRG.91961.1,0.05743223428726196,Non-coding
MSTRG.91966.1,0.011370182037353516,Non-coding
MSTRG.91966.2,0.004785060882568359,Non-coding
MSTRG.91966.3,0.004866421222686768,Non-coding
MSTRG.91966.4,0.01723933219909668,Non-coding
MSTRG.91966.5,0.00638967752456665,Non-coding
MSTRG.91975.1,0.05014997720718384,Non-coding
MSTRG.91993.1,0.004989147186279297,Non-coding
MSTRG.91994.1,0.2519431710243225,Non-coding
MSTRG.91998.1,0.10837328433990479,Non-coding
MSTRG.91998.2,0.2744525671005249,Non-coding
MSTRG.91998.3,0.2744525671005249,Non-coding
MSTRG.92000.1,0.06540781259536743,Non-coding
MSTRG.92002.1,0.028548061847686768,Non-coding
MSTRG.92004.1,0.027447819709777832,Non-coding
MSTRG.92009.1,0.007689952850341797,Non-coding
MSTRG.92009.2,0.017108440399169922,Non-coding
MSTRG.92009.3,0.01249164342880249,Non-coding
MSTRG.92009.4,0.005816280841827393,Non-coding
MSTRG.92009.5,0.004896759986877441,Non-coding
MSTRG.92009.6,0.017789065837860107,Non-coding
MSTRG.92009.7,0.005366921424865723,Non-coding
MSTRG.92009.8,0.018460452556610107,Non-coding
MSTRG.92009.10,0.00034427642822265625,Non-coding
MSTRG.92009.9,0.010038971900939941,Non-coding
MSTRG.92009.11,0.0007134079933166504,Non-coding
MSTRG.92009.12,0.014077544212341309,Non-coding
MSTRG.92009.13,0.005267024040222168,Non-coding
MSTRG.92016.1,0.06913161277770996,Non-coding
MSTRG.92017.1,0.04453641176223755,Non-coding
MSTRG.92028.1,0.04881793260574341,Non-coding
MSTRG.92032.1,0.581344485282898,Coding
MSTRG.92034.1,0.029976844787597656,Non-coding
MSTRG.92034.2,0.03202998638153076,Non-coding
MSTRG.92034.3,0.05416262149810791,Non-coding
MSTRG.92037.1,0.34524399042129517,Non-coding
MSTRG.92037.2,0.01158219575881958,Non-coding
MSTRG.92037.3,0.002146780490875244,Non-coding
MSTRG.92040.1,0.32929033041000366,Non-coding
MSTRG.92041.1,0.28483253717422485,Non-coding
MSTRG.92044.1,0.08704572916030884,Non-coding
MSTRG.92045.1,0.8836279138922691,Coding
MSTRG.92049.1,0.32067739963531494,Non-coding
MSTRG.92049.2,0.12365740537643433,Non-coding
MSTRG.92050.15,0.9925086982548237,Coding
MSTRG.92050.16,0.9738142248243093,Coding
MSTRG.92050.17,0.9956005322746933,Coding
MSTRG.92069.1,0.9703421946614981,Coding
MSTRG.92072.1,0.09026747941970825,Non-coding
MSTRG.92073.1,0.6249584555625916,Coding
MSTRG.92077.1,0.04721194505691528,Non-coding
MSTRG.92087.1,0.05685359239578247,Non-coding
MSTRG.92090.1,0.02575927972793579,Non-coding
MSTRG.92098.1,0.02356112003326416,Non-coding
MSTRG.92101.1,0.004730880260467529,Non-coding
MSTRG.92101.2,0.0054299235343933105,Non-coding
MSTRG.92105.1,0.9981441320851445,Coding
MSTRG.92106.1,0.010138869285583496,Non-coding
MSTRG.92107.1,0.9992351462133229,Coding
MSTRG.92107.2,0.9494645111262798,Coding
MSTRG.92108.2,0.03766101598739624,Non-coding
MSTRG.92108.3,0.2299444079399109,Non-coding
