ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
MSTRG.88641.6	1451	183	0.35629	4.930919075012206	1	0.99036	coding
MSTRG.88648.1	801	59	0.31873999999999997	5.409560203552245	1	0.0357871	noncoding
MSTRG.88650.1	1650	144	0.40424000000000004	9.129641914367678	1	0.822574	coding
MSTRG.88657.1	498	70	0.31945	7.6302595138549805	1	0.0357788	noncoding
MSTRG.88667.1	534	68	0.4319	10.812653541564941	1	0.143724	noncoding
MSTRG.88669.1	378	33	0.30262	9.60935115814209	-1	0.172233	noncoding
MSTRG.88674.1	2339	176	0.34756	11.999967765808105	1	0.52806	coding
MSTRG.88674.2	2073	176	0.30429	11.999967765808105	1	0.282247	noncoding
MSTRG.88674.3	2298	176	0.31815	11.999967765808105	1	0.348555	noncoding
MSTRG.88674.4	2245	176	0.29561000000000004	11.999967765808105	1	0.248253	noncoding
MSTRG.88674.5	2214	176	0.31235	11.999967765808105	1	0.319051	noncoding
MSTRG.88674.6	1829	176	0.30563	11.999967765808105	1	0.288019	noncoding
MSTRG.88674.7	2020	176	0.32198	11.999967765808105	1	0.366748	noncoding
MSTRG.88674.8	2073	176	0.35557	11.999967765808105	1	0.58097	coding
MSTRG.88674.9	2038	176	0.30765	11.999967765808105	1	0.296982	noncoding
MSTRG.88674.10	2131	133	0.35894	11.999967765808105	1	0.280726	noncoding
MSTRG.88682.1	304	55	0.36325	11.525480461120608	1	0.0367006	noncoding
MSTRG.88684.1	729	65	0.40034	9.697221565246583	1	0.0728452	noncoding
MSTRG.88684.2	343	47	0.41539	9.901586341857907	1	0.0387545	noncoding
MSTRG.88686.1	2569	144	0.43198000000000003	9.59536151885986	1	0.894672	coding
MSTRG.88715.1	391	106	0.40954	11.705282783508299	-1	0.201295	noncoding
MSTRG.88731.1	812	84	0.39200999999999997	4.0500284194946286	1	0.443353	noncoding
MSTRG.88734.1	934	73	0.31766	7.627247047424317	1	0.0404012	noncoding
MSTRG.88734.2	1341	97	0.30985	10.070235633850096	1	0.0953566	noncoding
MSTRG.88734.3	734	124	0.31433	10.076940345764157	-1	0.166039	noncoding
MSTRG.88738.1	266	44	0.44304	11.77890567779541	1	0.0568333	noncoding
MSTRG.88740.1	1710	77	0.33605999999999997	11.20997219085693	1	0.0636866	noncoding
MSTRG.88742.1	385	40	0.31962	4.6018781661987305	1	0.0190134	noncoding
MSTRG.88745.1	1895	110	0.33103	11.829448890686034	1	0.123193	noncoding
MSTRG.88744.1	1982	113	0.34001	9.912030220031735	1	0.218399	noncoding
MSTRG.88744.2	1255	62	0.32453	4.735165596008301	1	0.0585576	noncoding
MSTRG.88754.2	1473	61	0.44679	10.859844398498534	1	0.137476	noncoding
MSTRG.88754.4	1237	83	0.47742	5.7652585983276365	1	0.298056	noncoding
MSTRG.88761.1	616	160	0.44504	5.517611122131346	1	0.988108	coding
MSTRG.88763.1	2451	614	0.37054000000000004	9.049120903015137	1	1	coding
MSTRG.88769.1	918	98	0.39575000000000005	5.086942100524902	1	0.5	coding
MSTRG.88769.2	810	98	0.38407	5.086942100524902	1	0.451253	noncoding
MSTRG.88769.3	785	98	0.4439	5.086942100524902	1	0.626834	coding
MSTRG.88769.4	845	98	0.43026	5.086942100524902	1	0.604878	coding
MSTRG.88773.1	405	84	0.44372	4.5627729415893565	-1	0.0477163	noncoding
MSTRG.88777.1	2407	292	0.41204999999999997	6.304944801330567	1	0.999992	coding
MSTRG.88777.2	2117	292	0.38876	6.304944801330567	1	0.999983	coding
MSTRG.88777.3	2513	292	0.31151	6.304944801330567	1	0.999608	coding
MSTRG.88777.4	2420	292	0.40752	6.304944801330567	1	0.999991	coding
MSTRG.88777.5	2389	292	0.41	6.304944801330567	1	0.999992	coding
MSTRG.88779.1	587	52	0.40925	9.183408546447755	1	0.0389496	noncoding
MSTRG.88787.1	4017	783	0.43415000000000004	6.518091011047363	1	1	coding
MSTRG.88787.2	4013	783	0.43415000000000004	6.518091011047363	1	1	coding
MSTRG.88787.3	3963	782	0.43415000000000004	6.518091011047363	1	1	coding
MSTRG.88787.4	3954	782	0.43415000000000004	6.518091011047363	1	1	coding
MSTRG.88798.1	1034	162	0.36362	11.018243217468264	1	0.685537	coding
MSTRG.88815.1	2536	118	0.29639	11.122359657287596	1	0.128656	noncoding
MSTRG.88815.2	2115	118	0.31806	11.122359657287596	1	0.161923	noncoding
MSTRG.88815.3	2479	118	0.32509	11.122359657287596	1	0.176217	noncoding
MSTRG.88815.4	2080	118	0.32054000000000005	11.122359657287596	1	0.166761	noncoding
MSTRG.88816.1	310	58	0.36865	8.769714927673341	1	0.0322464	noncoding
MSTRG.88817.1	237	34	0.42112000000000005	5.711545753479004	1	0.0144954	noncoding
MSTRG.88821.1	634	106	0.40876	10.212904167175292	1	0.408207	noncoding
MSTRG.88823.1	892	40	0.38708999999999993	11.999967765808105	1	0.0225921	noncoding
MSTRG.88823.2	1210	53	0.3602	10.690163612365723	1	0.0342575	noncoding
MSTRG.88823.3	3063	55	0.28994000000000003	10.455885505676267	1	0.0290058	noncoding
MSTRG.88823.4	2623	55	0.25816000000000006	10.455885505676267	1	0.0355616	noncoding
MSTRG.88836.1	366	59	0.34883000000000003	9.293198204040525	1	0.0317623	noncoding
MSTRG.88845.1	1212	243	0.40652999999999995	11.189858055114744	1	0.995411	coding
MSTRG.88849.1	265	77	0.37618	9.784834098815914	-1	0.125087	noncoding
MSTRG.88854.1	311	34	0.44615	10.187503623962403	1	0.0331527	noncoding
MSTRG.88857.1	1078	42	0.38374	9.005798149108887	1	0.0177677	noncoding
MSTRG.88858.1	2581	279	0.44272	9.24014072418213	1	0.999953	coding
MSTRG.88858.2	2416	279	0.45141	9.24014072418213	1	0.999966	coding
MSTRG.88880.1	1031	86	0.3301700000000001	10.25435733795166	1	0.0825135	noncoding
MSTRG.88882.1	1044	96	0.37767	9.513099861145019	1	0.199348	noncoding
MSTRG.88882.2	1207	305	0.46567000000000003	4.341498756408692	-1	0.8315	coding
MSTRG.88882.3	1189	302	0.38996000000000003	10.020852851867676	1	0.999765	coding
MSTRG.88884.1	2078	456	0.42576	6.527128410339355	1	1	coding
MSTRG.88905.1	341	60	0.43514	11.999967765808105	1	0.0892787	noncoding
MSTRG.88906.1	438	95	0.3704	9.276243019104005	1	0.173982	noncoding
MSTRG.88908.1	1689	102	0.31766	9.297388648986818	1	0.120062	noncoding
MSTRG.88908.2	1159	77	0.37743	10.641361045837403	1	0.0987404	noncoding
MSTRG.88908.3	1690	90	0.33318000000000003	10.121294593811033	1	0.0965097	noncoding
MSTRG.88908.4	1153	87	0.35831	9.86026210784912	1	0.113435	noncoding
MSTRG.88908.5	1463	90	0.31609	10.121294593811033	1	0.0819939	noncoding
MSTRG.88925.1	2965	216	0.34143999999999997	9.246587562561036	1	0.955215	coding
MSTRG.88925.2	2175	161	0.3741	5.3657941818237305	1	0.965531	coding
MSTRG.88925.3	1516	282	0.45524	6.57117862701416	1	0.999993	coding
MSTRG.88925.4	847	148	0.44974	5.803397560119628	-1	0.113087	noncoding
MSTRG.88926.1	346	32	0.34962000000000004	9.843177986145019	1	0.0121232	noncoding
MSTRG.88927.1	355	72	0.29951	11.589433097839358	1	0.0456431	noncoding
MSTRG.88936.1	445	116	0.49904	9.37481517791748	-1	0.140393	noncoding
MSTRG.88938.1	1102	56	0.35224	9.100760078430177	1	0.0275697	noncoding
MSTRG.88938.2	1277	56	0.32104	9.100760078430177	1	0.0232731	noncoding
MSTRG.88938.3	942	56	0.38517	9.100760078430177	1	0.0362993	noncoding
MSTRG.88938.4	1055	57	0.3211	8.01388759613037	1	0.0206272	noncoding
MSTRG.88938.5	1030	57	0.33061	8.01388759613037	1	0.021406	noncoding
MSTRG.88938.6	774	60	0.38377	8.140052223205569	1	0.037493	noncoding
MSTRG.88962.1	752	39	0.44613	11.700254249572755	1	0.0491502	noncoding
MSTRG.88962.2	2067	44	0.41726	7.999640083312989	1	0.0214509	noncoding
MSTRG.88967.1	1885	138	0.40215999999999996	10.194659614562987	1	0.735056	coding
MSTRG.88977.1	1093	34	0.34548999999999996	10.029233741760255	1	0.0137298	noncoding
MSTRG.88977.2	1152	34	0.30825	10.029233741760255	1	0.0137148	noncoding
MSTRG.88977.3	1816	34	0.28027	10.029233741760255	1	0.0158782	noncoding
MSTRG.88980.1	1601	142	0.37609000000000004	11.482995796203614	1	0.521103	coding
MSTRG.88980.2	888	63	0.43645000000000006	6.8091634750366214	1	0.0756056	noncoding
MSTRG.88985.1	2943	167	0.26846000000000003	11.999967765808105	1	0.161003	noncoding
MSTRG.88986.7	2851	174	0.33167	8.975820350646973	1	0.763261	coding
MSTRG.88991.1	1823	214	0.39263	9.873929405212401	1	0.988407	coding
MSTRG.88991.2	1670	214	0.35469	9.873929405212401	1	0.957075	coding
MSTRG.88991.3	6599	214	0.36299	9.873929405212401	1	0.967764	coding
MSTRG.88991.4	6476	214	0.40338	9.873929405212401	1	0.99197	coding
MSTRG.89003.1	3543	524	0.34887	5.078984642028807	1	1	coding
MSTRG.89003.2	2628	524	0.43553	5.078984642028807	1	1	coding
MSTRG.89004.1	529	70	0.41541999999999996	11.78303165435791	1	0.103103	noncoding
MSTRG.89009.1	890	113	0.32414000000000004	9.431096076965332	1	0.18332	noncoding
MSTRG.89009.2	781	83	0.31416	9.768910408020016	1	0.0636544	noncoding
MSTRG.89009.3	764	170	0.43198000000000003	9.096634101867675	1	0.97334	coding
MSTRG.89009.4	556	68	0.38087000000000004	9.751246070861814	1	0.0672194	noncoding
MSTRG.89048.1	393	14	0.38789	4.677076148986816	-1	0.0104192	noncoding
MSTRG.89056.1	586	144	0.39589	8.00776309967041	-1	0.111931	noncoding
MSTRG.89062.1	211	22	0.45680000000000004	8.275629234313968	1	0.00923221	noncoding
MSTRG.89063.1	237	16	0.35902	8.498431968688966	-1	0.0612003	noncoding
MSTRG.89079.1	343	38	0.36740999999999996	6.506325340270995	1	0.0100289	noncoding
MSTRG.89088.1	2272	115	0.32762	11.31615161895752	1	0.160477	noncoding
MSTRG.89088.2	1518	115	0.33133	11.31615161895752	1	0.167834	noncoding
MSTRG.89089.1	501	88	0.45583	8.97620716094971	1	0.363946	noncoding
MSTRG.89112.1	453	85	0.30427	8.787895011901856	1	0.0595808	noncoding
MSTRG.89118.1	389	79	0.45027	4.783990287780762	1	0.361624	noncoding
MSTRG.89120.1	6730	1033	0.38612	5.580816078186035	1	1	coding
MSTRG.89120.2	3346	952	0.47542000000000006	5.313502311706543	1	1	coding
MSTRG.89120.3	6521	1007	0.38612	9.340969276428222	1	1	coding
MSTRG.89120.4	6654	1007	0.29764	9.340969276428222	1	1	coding
MSTRG.89122.1	783	120	0.34394	9.436898231506348	1	0.290887	noncoding
MSTRG.89131.1	2291	274	0.39192	4.419368171691895	1	0.999994	coding
MSTRG.89131.2	3081	274	0.3817	4.419368171691895	1	0.999991	coding
MSTRG.89133.1	789	51	0.47418	10.53015308380127	1	0.141098	noncoding
MSTRG.89135.1	1247	106	0.40965000000000007	9.09637622833252	1	0.412247	noncoding
MSTRG.89135.2	682	77	0.38096	9.2998384475708	1	0.0940836	noncoding
MSTRG.89135.3	674	77	0.38096	9.2998384475708	1	0.0940836	noncoding
MSTRG.89136.1	2671	268	0.34207000000000004	8.92527713775635	1	0.99608	coding
MSTRG.89136.2	2008	268	0.37068	8.92527713775635	1	0.998851	coding
MSTRG.89143.1	722	80	0.38771999999999995	6.014611244201659	1	0.14677	noncoding
MSTRG.89143.2	414	36	0.37883000000000006	7.836212730407715	-1	0.0412203	noncoding
MSTRG.89159.1	1294	168	0.36465000000000003	11.972246360778808	1	0.58453	coding
MSTRG.89167.1	353	72	0.40995	9.793086051940914	1	0.11448	noncoding
MSTRG.89178.1	385	102	0.31828	8.815358543395995	-1	0.147688	noncoding
MSTRG.89180.1	869	58	0.41811000000000004	6.687471199035645	1	0.0487155	noncoding
MSTRG.89195.1	482	127	0.46541999999999994	8.684939002990724	-1	0.119112	noncoding
MSTRG.89196.1	1316	393	0.44015	8.870285606384279	-1	0.760191	coding
MSTRG.89200.1	485	138	0.3895	9.096698570251466	-1	0.139793	noncoding
MSTRG.89205.1	328	0	0.45104	0.0	-1	0.0523751	noncoding
MSTRG.89208.1	677	61	0.35105	9.454433631896975	1	0.0361602	noncoding
MSTRG.89219.1	576	148	0.41204999999999997	11.999967765808105	1	0.702948	coding
MSTRG.89224.1	432	64	0.39775000000000005	10.031167793273926	1	0.0709087	noncoding
MSTRG.89233.1	591	58	0.48658	8.771391105651855	1	0.126561	noncoding
MSTRG.89236.1	351	109	0.40521999999999997	6.17648868560791	-1	0.0535002	noncoding
MSTRG.89239.1	1893	122	0.35963	9.233951759338382	1	0.37581	noncoding
MSTRG.89240.1	1777	63	0.27642	11.999967765808105	1	0.0403138	noncoding
MSTRG.89241.1	746	126	0.40301999999999993	9.828866004943848	1	0.624724	coding
MSTRG.89253.1	1051	168	0.44282	10.557616615295409	1	0.970474	coding
MSTRG.89269.1	542	42	0.29832	10.564708137512206	1	0.0206888	noncoding
MSTRG.89278.1	430	96	0.40338999999999997	9.164454841613772	-1	0.101335	noncoding
MSTRG.89279.1	751	124	0.42478000000000005	4.995374488830565	1	0.898399	coding
MSTRG.89281.1	276	38	0.36285999999999996	7.997641563415527	1	0.0101459	noncoding
MSTRG.89289.1	419	28	0.34879	10.834379386901855	1	0.0135285	noncoding
MSTRG.89292.1	815	84	0.39200999999999997	4.0500284194946286	1	0.443353	noncoding
MSTRG.89295.1	2553	73	0.2743300000000001	9.4731294631958	1	0.0403695	noncoding
MSTRG.89296.1	992	14	0.32526	6.487682151794433	1	0.00259988	noncoding
MSTRG.89296.2	622	14	0.35363	6.487682151794433	1	1.85603e-05	noncoding
MSTRG.89297.1	2051	140	0.30392	11.73977336883545	1	0.176168	noncoding
MSTRG.89297.2	1223	140	0.37310999999999994	11.73977336883545	1	0.445071	noncoding
MSTRG.89322.1	420	88	0.43757	11.378814888000488	1	0.315109	noncoding
MSTRG.89326.1	215	0	0.42125999999999997	0.0	-1	0.0127651	noncoding
MSTRG.89334.1	318	43	0.36889	9.517548179626463	1	0.0191965	noncoding
MSTRG.89347.1	1028	98	0.37431000000000003	9.93459415435791	1	0.20653	noncoding
MSTRG.89348.1	6712	1033	0.38612	5.580816078186035	1	1	coding
MSTRG.89348.2	7238	1228	0.37802	9.37965030670166	1	1	coding
MSTRG.89348.3	6452	1033	0.38612	5.580816078186035	1	1	coding
MSTRG.89354.1	296	0	0.34903	0.0	-1	1.20417e-06	noncoding
MSTRG.89355.1	556	51	0.31755999999999995	6.185185050964355	1	0.018095	noncoding
MSTRG.89359.1	3398	62	0.31553	4.607903099060058	1	0.063141	noncoding
MSTRG.89358.4	3588	115	0.33686	6.283800697326661	1	0.361104	noncoding
MSTRG.89359.2	2153	61	0.33764	10.214515876770019	1	0.0374917	noncoding
MSTRG.89359.3	2360	81	0.32266	5.734622383117675	1	0.0947703	noncoding
MSTRG.89359.4	2147	89	0.32321999999999995	8.850558280944824	1	0.0799504	noncoding
MSTRG.89359.5	2036	68	0.33599	4.678099250793457	1	0.0864035	noncoding
MSTRG.89359.6	2468	62	0.345	4.607903099060058	1	0.0681472	noncoding
MSTRG.89372.1	2759	733	0.47401000000000004	5.141678047180174	1	1	coding
MSTRG.89374.1	1824	131	0.39625	6.536279487609863	1	0.780363	coding
MSTRG.89379.1	231	61	0.43979000000000007	10.928245353698731	1	0.121799	noncoding
MSTRG.89395.1	755	121	0.4075	11.89101619720459	1	0.433434	noncoding
MSTRG.89398.1	402	31	0.43348	10.288976860046386	1	0.0244198	noncoding
MSTRG.89406.1	2133	393	0.44907	5.8864961624145495	1	1	coding
MSTRG.89410.1	460	79	0.34135	8.881760978698733	-1	0.119883	noncoding
MSTRG.89418.1	1124	84	0.30643	9.799919700622556	1	0.0623465	noncoding
MSTRG.89419.1	273	85	0.34294	10.444216728210446	-1	0.168869	noncoding
MSTRG.89427.1	1455	331	0.45402	8.690160942077636	1	0.999999	coding
MSTRG.89428.1	1231	57	0.40622	11.311767768859863	1	0.0608276	noncoding
MSTRG.89430.13	723	127	0.37071	8.790409278869632	1	0.5	coding
MSTRG.89442.1	438	74	0.32523	6.692814064025879	-1	0.0727756	noncoding
MSTRG.89444.1	594	46	0.39924000000000004	5.167937660217283	-1	0.0186777	noncoding
MSTRG.89448.1	322	36	0.42400999999999994	8.93778400421143	1	0.0184329	noncoding
MSTRG.89449.1	414	92	0.45118	11.999967765808105	-1	0.219618	noncoding
MSTRG.89465.1	609	91	0.35816000000000003	9.074456977844239	1	0.127055	noncoding
MSTRG.89466.1	1703	245	0.43091	6.923011970520019	1	0.999856	coding
MSTRG.89466.2	1620	244	0.43074999999999997	6.923011970520019	1	0.999846	coding
MSTRG.89476.1	1531	120	0.42007	11.999967765808105	1	0.479798	noncoding
MSTRG.89476.2	1436	120	0.42472000000000004	11.999967765808105	1	0.509511	coding
MSTRG.89476.3	1335	120	0.4385	11.999967765808105	1	0.60124	coding
MSTRG.89483.1	667	131	0.409	9.87541217803955	1	0.709006	coding
MSTRG.89494.1	556	65	0.31838999999999995	11.999967765808105	1	0.0366338	noncoding
MSTRG.89494.2	592	65	0.27699	11.999967765808105	1	0.0413372	noncoding
MSTRG.89503.1	262	31	0.37649999999999995	4.0500284194946286	1	0.0192097	noncoding
MSTRG.89507.1	1814	60	0.30084	4.296880149841309	1	0.0744561	noncoding
MSTRG.89507.2	1653	60	0.31505	4.296880149841309	1	0.068192	noncoding
MSTRG.89507.3	1546	60	0.32549	4.296880149841309	1	0.0673573	noncoding
MSTRG.89507.4	1604	62	0.32549	9.681813621520995	1	0.0331752	noncoding
MSTRG.89507.5	1494	60	0.3329	4.296880149841309	1	0.0683702	noncoding
MSTRG.89507.6	1462	60	0.32885	4.296880149841309	1	0.0676601	noncoding
MSTRG.89507.7	1499	60	0.31924	4.296880149841309	1	0.0675193	noncoding
MSTRG.89507.8	1343	45	0.28027	6.470118904113768	1	0.0163531	noncoding
MSTRG.89511.1	286	49	0.44	5.8846773147583	1	0.0401439	noncoding
MSTRG.89524.1	1276	104	0.43055000000000004	5.572347068786621	1	0.628921	coding
MSTRG.89526.1	618	65	0.45739	8.635040473937988	1	0.122878	noncoding
MSTRG.89528.1	729	50	0.34452	8.044639015197756	1	0.0166769	noncoding
MSTRG.89532.1	332	10	0.32663000000000003	4.0500284194946286	-1	0.0127899	noncoding
MSTRG.89535.1	471	156	0.34136999999999995	11.773812675476076	-1	0.144462	noncoding
MSTRG.89537.4	1524	95	0.35595	6.046100044250489	1	0.213465	noncoding
MSTRG.89540.1	459	116	0.35224	11.780775260925292	1	0.189201	noncoding
MSTRG.89541.1	480	42	0.29377	8.044639015197756	1	0.011458	noncoding
MSTRG.89542.1	1667	123	0.36856	10.43783435821533	1	0.392989	noncoding
MSTRG.89542.2	1122	31	0.41670999999999997	11.16600475311279	1	0.0229939	noncoding
MSTRG.89542.3	1713	123	0.35233000000000003	10.43783435821533	1	0.322279	noncoding
MSTRG.89542.5	1575	123	0.34055	10.43783435821533	1	0.276836	noncoding
MSTRG.89542.6	1390	123	0.38749	10.43783435821533	1	0.488888	noncoding
MSTRG.89543.1	1768	122	0.33947000000000005	11.740160179138183	1	0.189199	noncoding
MSTRG.89543.2	1713	122	0.27651000000000003	11.740160179138183	1	0.103326	noncoding
MSTRG.89543.3	1587	240	0.33699	10.031296730041504	1	0.966798	coding
MSTRG.89543.4	1428	122	0.30805000000000005	11.740160179138183	1	0.130368	noncoding
MSTRG.89543.5	445	57	0.40922000000000003	6.700998878479004	1	0.0420822	noncoding
MSTRG.89543.6	972	185	0.36453	11.249878120422363	1	0.819026	coding
MSTRG.89543.7	689	189	0.40498999999999996	10.29884052276611	1	0.969323	coding
MSTRG.89543.8	913	121	0.31606999999999996	11.779099082946779	1	0.136874	noncoding
MSTRG.89543.9	892	119	0.34865999999999997	11.779099082946779	1	0.194903	noncoding
MSTRG.89544.1	331	83	0.38706	10.174867820739745	1	0.139193	noncoding
MSTRG.89544.2	322	52	0.40332	10.250618171691894	1	0.0456548	noncoding
MSTRG.89544.3	1808	108	0.31641	11.079230308532715	1	0.125895	noncoding
MSTRG.89544.4	1714	108	0.32599	11.079230308532715	1	0.139717	noncoding
MSTRG.89546.1	2787	260	0.30367	11.38893642425537	1	0.816968	coding
MSTRG.89547.1	2787	260	0.30367	11.38893642425537	1	0.816968	coding
MSTRG.89548.1	1058	36	0.3637699999999999	9.383776283264158	1	0.0131452	noncoding
MSTRG.89564.1	987	98	0.42007	9.099212837219238	1	0.351763	noncoding
MSTRG.89565.1	866	98	0.41013	9.099212837219238	1	0.316733	noncoding
MSTRG.89567.1	853	165	0.43394	4.316773796081543	1	0.996434	coding
MSTRG.89569.1	419	36	0.2826	11.255938148498537	1	0.0230433	noncoding
MSTRG.89577.1	818	44	0.33598	11.878380393981931	1	0.0224876	noncoding
MSTRG.89578.1	2572	108	0.31209	11.531733894348147	1	0.108289	noncoding
MSTRG.89580.1	420	44	0.4515	11.711923027038573	1	0.0679645	noncoding
MSTRG.89584.1	709	81	0.42434	11.008508491516114	1	0.211297	noncoding
MSTRG.89584.2	501	68	0.4062	11.297520256042482	1	0.0944081	noncoding
MSTRG.89587.1	764	37	0.37779	10.93997859954834	1	0.0211429	noncoding
MSTRG.89587.2	248	26	0.33747000000000005	10.76307735443115	1	0.0124431	noncoding
MSTRG.89588.1	591	23	0.44336	11.397961997985842	1	0.0231375	noncoding
MSTRG.89589.1	386	30	0.41441	10.266412925720214	1	0.0184561	noncoding
MSTRG.89592.1	393	26	0.43801	11.999967765808105	1	0.0224632	noncoding
MSTRG.89595.1	1203	207	0.34741999999999995	5.857280921936035	1	0.993355	coding
MSTRG.89595.2	1197	205	0.31872	5.857280921936035	1	0.984071	coding
MSTRG.89604.1	609	49	0.33431999999999995	6.21673069000244	1	0.0164792	noncoding
MSTRG.89612.1	303	95	0.41807000000000005	4.410501289367676	-1	0.0476849	noncoding
MSTRG.89615.1	1091	50	0.39647	5.847618293762206	1	0.0304784	noncoding
MSTRG.89618.1	437	54	0.31299	10.762948417663573	1	0.0294375	noncoding
MSTRG.89620.1	404	90	0.41891	9.555262184143068	1	0.268609	noncoding
MSTRG.89625.1	1748	399	0.42743000000000003	8.017691230773927	1	1	coding
MSTRG.89625.2	1599	399	0.44903000000000004	8.017691230773927	1	1	coding
MSTRG.89635.1	1159	164	0.35352	8.378327369689941	1	0.815572	coding
MSTRG.89636.1	828	84	0.37232999999999994	7.694601249694825	1	0.108928	noncoding
MSTRG.89640.1	1274	91	0.34256	11.999967765808105	1	0.0793757	noncoding
MSTRG.89657.1	435	59	0.35324	6.69616756439209	1	0.0281129	noncoding
MSTRG.89659.1	917	74	0.38649	11.633465003967284	1	0.0851599	noncoding
MSTRG.89659.2	1022	99	0.31858000000000003	11.799213218688966	1	0.0856065	noncoding
MSTRG.89659.3	1001	85	0.35817	11.999967765808105	1	0.0777619	noncoding
MSTRG.89675.1	3244	825	0.4681099999999999	5.81118450164795	1	1	coding
MSTRG.89676.1	358	81	0.38575	11.363342475891113	-1	0.178351	noncoding
MSTRG.89680.1	804	55	0.30697	9.299773979187012	1	0.022562	noncoding
MSTRG.89681.1	881	55	0.30697	9.567897987365722	1	0.0239099	noncoding
MSTRG.89682.1	328	12	0.44989000000000007	4.0500284194946286	-1	0.0150171	noncoding
MSTRG.89696.1	301	99	0.39476	9.661506080627444	-1	0.126029	noncoding
MSTRG.89700.1	1479	113	0.38276	11.999967765808105	1	0.237677	noncoding
MSTRG.89702.1	294	33	0.35985	9.302675056457517	-1	0.0963437	noncoding
MSTRG.89709.1	238	30	0.41473000000000004	9.519997978210448	-1	0.065244	noncoding
MSTRG.89714.1	1742	86	0.36202999999999996	9.877668571472167	1	0.11414	noncoding
MSTRG.89714.2	1740	86	0.44559	9.877668571472167	1	0.33795	noncoding
MSTRG.89730.1	1465	255	0.30411000000000005	10.323918724060057	1	0.91316	coding
MSTRG.89735.1	1447	130	0.44265	4.485812950134277	1	0.957452	coding
MSTRG.89736.1	348	43	0.38904	10.044254875183103	1	0.0253786	noncoding
MSTRG.89738.1	270	26	0.37849	8.51931972503662	1	0.00673951	noncoding
MSTRG.89739.1	318	32	0.46104	10.847402000427245	1	0.0462814	noncoding
MSTRG.89745.1	633	41	0.39093	9.486087608337403	1	0.0203918	noncoding
MSTRG.89747.1	975	39	0.36994000000000005	7.834472084045411	1	0.010847	noncoding
MSTRG.89760.1	3474	146	0.30460000000000004	8.929467582702639	1	0.37015	noncoding
MSTRG.89760.2	2949	146	0.30568	8.929467582702639	1	0.37517	noncoding
MSTRG.89760.3	2870	146	0.32878	8.929467582702639	1	0.49043	noncoding
MSTRG.89760.4	3221	146	0.36973	8.929467582702639	1	0.705483	coding
MSTRG.89767.1	2617	101	0.33428	11.800695991516115	1	0.103444	noncoding
MSTRG.89767.2	1348	101	0.39087	11.800695991516115	1	0.207128	noncoding
MSTRG.89776.1	879	46	0.28875	8.798081016540529	-1	0.161823	noncoding
MSTRG.89777.1	487	41	0.35107	6.231679344177246	1	0.0113561	noncoding
MSTRG.89781.1	1480	194	0.32666000000000006	11.999967765808105	1	0.508899	coding
MSTRG.89783.1	1974	80	0.31377	7.7789003372192385	1	0.05269	noncoding
MSTRG.89783.2	1896	80	0.35194	7.7789003372192385	1	0.0718957	noncoding
MSTRG.89784.1	1330	70	0.33179	11.878380393981931	1	0.0446018	noncoding
MSTRG.89786.1	448	31	0.43091999999999997	6.515533256530762	1	0.0104808	noncoding
MSTRG.89791.1	229	22	0.4322	8.886660575866703	-1	0.0389018	noncoding
MSTRG.89793.1	748	95	0.37583	8.906710243225099	1	0.184088	noncoding
MSTRG.89811.1	1105	47	0.34157000000000004	4.290286827087402	1	0.0338162	noncoding
MSTRG.89812.1	320	46	0.41910000000000003	11.999967765808105	1	0.0392368	noncoding
MSTRG.89813.1	435	20	0.32735	9.101404762268068	1	0.00573846	noncoding
MSTRG.89814.1	2004	607	0.45717	7.552276420593262	1	1	coding
MSTRG.89817.1	1336	67	0.36845	5.987669563293457	1	0.0592378	noncoding
MSTRG.89817.2	820	45	0.38000999999999996	4.749091148376464	-1	0.0177087	noncoding
MSTRG.89817.3	809	45	0.37176	4.749091148376464	-1	0.0181472	noncoding
MSTRG.89817.4	1185	41	0.37146	4.749091148376464	-1	0.0170736	noncoding
MSTRG.89817.5	795	36	0.42256	8.138311576843265	1	0.0146544	noncoding
MSTRG.89836.1	345	34	0.38803	6.506041145324706	-1	0.0218675	noncoding
MSTRG.89851.1	413	70	0.41095	8.211676597595215	1	0.085321	noncoding
MSTRG.89862.1	1102	275	0.43387999999999993	5.583714866638183	-1	0.513953	coding
MSTRG.89872.1	355	33	0.34225	8.966988182067873	1	0.00941476	noncoding
MSTRG.89877.1	872	43	0.41720999999999997	6.091287040710449	1	0.0220515	noncoding
MSTRG.89877.2	650	43	0.42063	6.091287040710449	1	0.0226638	noncoding
MSTRG.89877.3	657	40	0.41496	11.400089454650882	1	0.0331386	noncoding
MSTRG.89877.4	700	40	0.42017	11.400089454650882	1	0.0353759	noncoding
MSTRG.89878.1	1460	87	0.33565	11.877219963073731	1	0.071042	noncoding
MSTRG.89882.1	482	14	0.41064999999999996	11.999967765808105	1	0.0098594	noncoding
MSTRG.89883.1	519	47	0.4664	11.0533784866333	1	0.109226	noncoding
MSTRG.89885.1	382	82	0.39327999999999996	4.867373085021971	1	0.280423	noncoding
MSTRG.89897.1	685	93	0.43377	11.451599693298341	1	0.342238	noncoding
MSTRG.89900.1	2118	560	0.33191	9.730874061584473	1	1	coding
MSTRG.89900.2	2082	560	0.37739999999999996	9.730874061584473	1	1	coding
