#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
MSTRG.63854.1_rev	406	79	0.46107	5.772192955017089	1	0.255326	noncoding
MSTRG.64192.1_rev	224	40	0.37771000000000005	9.622953987121583	-1	0.0968262	noncoding
MSTRG.64212.1_rev	457	12	0.34259	8.497787284851075	1	0.00317667	noncoding
MSTRG.64901.1_rev	480	41	0.31921999999999995	6.690767860412598	1	0.0100148	noncoding
MSTRG.65027.1_rev	282	23	0.40498999999999996	9.570670127868649	1	0.00966614	noncoding
MSTRG.65058.1_rev	659	71	0.32826	11.999967765808105	1	0.0433383	noncoding
MSTRG.65113.1_rev	651	57	0.44586999999999993	10.02201328277588	1	0.0997348	noncoding
MSTRG.65119.1_rev	617	66	0.39175	9.033455085754394	1	0.0620542	noncoding
MSTRG.65120.1_rev	789	51	0.36282000000000003	8.465295219421389	1	0.0209105	noncoding
MSTRG.65205.1_rev	405	74	0.42727	11.999967765808105	1	0.133459	noncoding
MSTRG.65232.1_rev	324	38	0.38301	9.511488151550292	-1	0.0872312	noncoding
MSTRG.65269.1_rev	367	44	0.38271	11.704057884216308	1	0.0274223	noncoding
MSTRG.65317.1_rev	239	0	0.41766000000000003	0.0	-1	0.0106578	noncoding
MSTRG.65681.1_rev	640	28	0.32402000000000003	8.631752586364748	1	0.00681852	noncoding
MSTRG.65688.1_rev	353	39	0.33809999999999996	9.624759101867674	1	0.0145458	noncoding
MSTRG.65704.1_rev	582	117	0.47728	5.801521873474121	1	0.806106	coding
MSTRG.65909.1_rev	405	42	0.38324	9.391705894470213	1	0.0196111	noncoding
MSTRG.65943.1_rev	493	36	0.37489	10.453113365173337	1	0.0185495	noncoding
MSTRG.65946.1_rev	386	35	0.42464	7.836857414245606	-1	0.0284537	noncoding
MSTRG.65951.1_rev	406	54	0.41656	10.90323162078857	1	0.0626044	noncoding
MSTRG.66033.1_rev	360	19	0.33571000000000006	11.397961997985842	1	0.0111703	noncoding
MSTRG.66156.1_rev	481	131	0.47989	6.151024818420409	1	0.904799	coding
MSTRG.66227.1_rev	1021	128	0.33079000000000003	9.921764945983885	1	0.294905	noncoding
MSTRG.66465.1_rev	441	34	0.4064	9.214546775817869	1	0.0151935	noncoding
MSTRG.66471.1_rev	297	48	0.46212	5.364543724060058	1	0.0470441	noncoding
MSTRG.66560.1_rev	248	25	0.27398	5.426100349426269	1	0.0113398	noncoding
MSTRG.66728.1_rev	754	25	0.35913	6.49529857635498	1	0.00463003	noncoding
MSTRG.66919.1_rev	288	37	0.36703	8.064108467102049	1	0.00997959	noncoding
MSTRG.66922.1_rev	306	34	0.35722	7.847945976257324	1	0.00787427	noncoding
MSTRG.66956.1_rev	891	35	0.32016	11.466427421569826	1	0.0185533	noncoding
MSTRG.67082.1_rev	242	18	0.3656	4.533898735046387	1	0.00579319	noncoding
MSTRG.67161.1_rev	298	83	0.37567	9.486474418640139	1	0.116098	noncoding
MSTRG.67216.1_rev	275	45	0.37817	9.056083488464353	1	0.0199525	noncoding
MSTRG.67254.1_rev	330	24	0.41812	9.101340293884277	1	0.00960165	noncoding
MSTRG.67268.1_rev	259	20	0.40728	11.539018821716308	-1	0.148301	noncoding
MSTRG.67357.1_rev	596	36	0.41861000000000004	8.632397270202638	1	0.0159593	noncoding
MSTRG.67402.1_rev	1351	32	0.32783	4.196047782897949	1	0.0146197	noncoding
MSTRG.67533.1_rev	318	57	0.41101	5.160378074645995	1	0.0729677	noncoding
MSTRG.67622.1_rev	241	7	0.3786	5.752981376647949	1	1.16022e-05	noncoding
MSTRG.67635.1_rev	1001	62	0.39953000000000005	4.0500284194946286	1	0.169569	noncoding
MSTRG.67709.1_rev	1634	64	0.33611	8.399086189270022	1	0.0312119	noncoding
MSTRG.67764.1_rev	400	23	0.32328	9.303577613830566	-1	0.135657	noncoding
MSTRG.67805.1_rev	773	45	0.38573	8.624790000915528	1	0.0191339	noncoding
MSTRG.67828.1_rev	305	71	0.32433	8.690870094299317	-1	0.126834	noncoding
MSTRG.67836.1_rev	289	42	0.35268	6.683321952819825	-1	0.0374664	noncoding
MSTRG.67894.1_rev	434	22	0.33735	5.752754020690918	1	0.00428609	noncoding
MSTRG.68123.1_rev	269	25	0.45706	5.935377693176269	1	0.00870796	noncoding
MSTRG.68204.1_rev	1334	93	0.30625	9.513035392761232	1	0.0809569	noncoding
MSTRG.68232.1_rev	354	28	0.46822	5.362554359436035	1	0.0121848	noncoding
MSTRG.68459.1_rev	316	16	0.4192	6.490978813171386	1	0.00378204	noncoding
MSTRG.68592.1_rev	642	41	0.39291	8.015628242492678	1	0.0146162	noncoding
MSTRG.68653.1_rev	332	22	0.25616000000000005	5.270077323913574	1	0.0184573	noncoding
MSTRG.68700.1_rev	272	15	0.29747	6.492001914978027	1	0.00345966	noncoding
MSTRG.68994.1_rev	712	39	0.39399999999999996	9.621019935607908	1	0.0197304	noncoding
MSTRG.69165.1_rev	459	46	0.35902	11.253423881530761	-1	0.17661	noncoding
MSTRG.69324.1_rev	281	21	0.36617000000000005	10.639878273010254	1	0.0102153	noncoding
MSTRG.69395.1_rev	313	34	0.39855000000000007	6.797113609313963	-1	0.0222412	noncoding
MSTRG.69467.1_rev	338	59	0.38136	7.586493492126466	-1	0.0456008	noncoding
MSTRG.69513.1_rev	372	24	0.44986	9.984299278259279	1	0.0194106	noncoding
MSTRG.69597.1_rev	207	4	0.38093000000000005	9.500077247619632	1	0.00332119	noncoding
MSTRG.69684.1_rev	812	140	0.39048	8.84939785003662	1	0.741852	coding
MSTRG.69704.1_rev	262	26	0.34025	10.46123638153076	1	0.0114946	noncoding
MSTRG.70056.1_rev	341	68	0.36373	6.002504539489746	1	0.0594797	noncoding
MSTRG.70060.1_rev	485	90	0.47026999999999997	6.07929401397705	-1	0.0458343	noncoding
MSTRG.70127.1_rev	217	20	0.41942	9.186245155334472	-1	0.0484079	noncoding
MSTRG.70216.1_rev	405	43	0.33829	9.78651027679443	1	0.0177642	noncoding
MSTRG.70257.1_rev	468	77	0.41251999999999994	8.769457054138183	1	0.130515	noncoding
MSTRG.70306.1_rev	729	38	0.31426	7.661009407043458	1	0.00871408	noncoding
MSTRG.70311.1_rev	446	21	0.37355	5.986305427551269	1	0.00422614	noncoding
MSTRG.70341.1_rev	334	36	0.31636000000000003	9.352509117126463	1	0.0117005	noncoding
MSTRG.70378.1_rev	816	36	0.3501	9.699735832214355	1	0.0136646	noncoding
MSTRG.70589.1_rev	314	64	0.39205	11.311767768859863	1	0.0676818	noncoding
MSTRG.70609.1_rev	342	21	0.35295	9.496338081359863	-1	0.106719	noncoding
MSTRG.70700.1_rev	560	70	0.40898	9.351799964904785	1	0.0969026	noncoding
MSTRG.70711.1_rev	285	65	0.32354	11.785997200012208	-1	0.168398	noncoding
MSTRG.70768.1_rev	489	33	0.48024999999999995	4.0500284194946286	1	0.0289469	noncoding
MSTRG.71174.1_rev	524	93	0.32044	11.587047767639163	-1	0.156315	noncoding
MSTRG.71477.1_rev	275	13	0.43907	7.999833488464356	1	0.00420822	noncoding
MSTRG.71542.1_rev	589	93	0.38693999999999995	6.512463951110839	1	0.237907	noncoding
MSTRG.71586.1_rev	297	20	0.35958	8.804141044616703	1	0.00515061	noncoding
MSTRG.71638.1_rev	361	47	0.31143	10.693709373474118	-1	0.18644	noncoding
MSTRG.72225.1_rev	708	38	0.36109	7.975915718078613	1	0.0100165	noncoding
MSTRG.72243.1_rev	4095	142	0.28883000000000003	11.854527091979982	1	0.146778	noncoding
MSTRG.72262.1_rev	303	29	0.39837999999999996	9.69399814605713	-1	0.0792473	noncoding
MSTRG.72266.1_rev	462	146	0.4191	9.913384056091306	-1	0.184293	noncoding
MSTRG.72280.1_rev	249	13	0.31359000000000004	8.253838920593264	1	0.00338752	noncoding
MSTRG.72316.1_rev	342	41	0.37150000000000005	9.744863700866699	1	0.0189666	noncoding
MSTRG.72317.1_rev	752	79	0.34758999999999995	9.097730064392092	1	0.0697159	noncoding
MSTRG.72548.1_rev	1426	99	0.33223	9.661699485778808	1	0.127865	noncoding
MSTRG.72571.1_rev	1142	49	0.38256999999999997	11.73919315338135	1	0.032574	noncoding
MSTRG.72622.1_rev	448	72	0.42041	9.884566688537596	1	0.133553	noncoding
MSTRG.72889.1_rev	2468	114	0.31285	9.342387580871584	1	0.166022	noncoding
MSTRG.72969.1_rev	1094	66	0.37537	6.498083686828613	1	0.052029	noncoding
MSTRG.73116.1_rev	370	14	0.42426	10.461171913146973	1	0.00992467	noncoding
MSTRG.73196.1_rev	589	29	0.34601000000000004	7.960959053039551	1	0.00607157	noncoding
MSTRG.73211.1_rev	368	48	0.42019	7.724896430969238	1	0.026791	noncoding
MSTRG.73370.1_rev	933	95	0.35627000000000003	6.893342018127441	1	0.169202	noncoding
MSTRG.73371.1_rev	339	72	0.40598	5.538584709167479	-1	0.0292225	noncoding
MSTRG.73375.1_rev	264	49	0.34198000000000006	5.952884101867675	1	0.0181299	noncoding
MSTRG.73467.1_rev	312	60	0.4564100000000001	8.69132137298584	1	0.0945305	noncoding
MSTRG.73601.1_rev	2040	289	0.37122999999999995	6.211046791076659	1	0.999963	coding
MSTRG.73606.1_rev	384	65	0.35779999999999995	9.137507057189943	-1	0.107212	noncoding
MSTRG.73618.1_rev	1472	107	0.35496	9.276178550720214	1	0.222258	noncoding
MSTRG.73632.1_rev	309	55	0.35995	10.039355278015137	1	0.0337504	noncoding
MSTRG.73797.1_rev	248	25	0.31072999999999995	7.810231971740723	1	0.00511994	noncoding
MSTRG.73816.1_rev	354	28	0.35795000000000005	5.8949083328247065	-1	0.0222945	noncoding
MSTRG.73954.1_rev	329	24	0.33513000000000004	11.012763404846194	1	0.0123299	noncoding
MSTRG.74081.1_rev	710	54	0.33980000000000005	10.39509181976318	1	0.0304725	noncoding
MSTRG.74343.1_rev	916	55	0.30274	6.9045392990112315	1	0.0193624	noncoding
MSTRG.74403.1_rev	363	12	0.37295000000000006	10.277372550964351	-1	0.117354	noncoding
MSTRG.74443.1_rev	402	44	0.31840999999999997	7.907192420959473	1	0.0115829	noncoding
MSTRG.74457.1_rev	403	95	0.37737	9.224539375305174	1	0.189477	noncoding
MSTRG.74486.1_rev	2208	132	0.30486	10.212839698791505	1	0.224937	noncoding
MSTRG.74760.1_rev	1500	59	0.34451	11.606130409240723	1	0.0371092	noncoding
MSTRG.74860.1_rev	276	11	0.44355	9.349672508239745	-1	0.0421594	noncoding
MSTRG.75445.1_rev	1662	72	0.33133	9.162714195251464	1	0.0460562	noncoding
MSTRG.75523.1_rev	348	88	0.3524	11.999967765808105	1	0.0801462	noncoding
MSTRG.75590.1_rev	503	82	0.32134	11.052927207946777	1	0.0669962	noncoding
MSTRG.75597.1_rev	266	29	0.30589	9.49382381439209	1	0.00980736	noncoding
MSTRG.75610.1_rev	266	60	0.39144	8.92650203704834	-1	0.0735095	noncoding
MSTRG.76168.1_rev	229	17	0.35566000000000003	10.301354789733885	-1	0.139481	noncoding
MSTRG.76185.1_rev	434	80	0.38808	7.670331001281738	-1	0.05542	noncoding
MSTRG.76203.1_rev	264	31	0.34282999999999997	4.529692649841309	1	0.0115773	noncoding
MSTRG.76321.1_rev	254	26	0.35122	11.006445503234861	-1	0.17451	noncoding
MSTRG.76358.1_rev	783	84	0.369	11.174063301086427	1	0.109384	noncoding
MSTRG.76484.1_rev	256	39	0.40922	5.086487388610839	1	0.0240581	noncoding
MSTRG.76552.1_rev	341	32	0.36263999999999996	9.68426342010498	1	0.0120339	noncoding
MSTRG.76583.1_rev	1938	59	0.42555000000000004	9.519095420837402	1	0.072927	noncoding
MSTRG.76604.1_rev	244	48	0.39936	10.163392448425292	1	0.0359279	noncoding
MSTRG.76673.1_rev	545	35	0.28722000000000003	9.515291786193849	1	0.0131207	noncoding
MSTRG.76836.1_rev	220	41	0.31187	4.136878395080566	1	0.0272805	noncoding
MSTRG.76846.1_rev	252	77	0.42362000000000005	8.474578666687016	-1	0.061053	noncoding
MSTRG.76854.1_rev	291	68	0.39731	7.6288953781127935	1	0.0642301	noncoding
MSTRG.76856.1_rev	326	67	0.37338999999999994	11.525480461120608	1	0.0598139	noncoding
MSTRG.76945.1_rev	399	34	0.34812	7.720690345764161	1	0.00747755	noncoding
MSTRG.76983.1_rev	473	84	0.40417000000000003	9.860519981384279	1	0.178101	noncoding
MSTRG.77171.1_rev	244	40	0.36184	7.698409461975097	1	0.0107163	noncoding
MSTRG.77231.1_rev	862	34	0.38287	8.364853477478029	1	0.0100195	noncoding
MSTRG.77281.1_rev	370	64	0.44924	10.68062229156494	-1	0.133086	noncoding
MSTRG.77327.1_rev	319	2	0.38756	5.275022315979004	1	9.09036e-06	noncoding
MSTRG.77328.1_rev	319	2	0.38756	5.275022315979004	1	9.09036e-06	noncoding
MSTRG.77354.1_rev	253	27	0.37773	9.778967475891111	1	0.010616	noncoding
MSTRG.77765.1_rev	466	148	0.42586999999999997	7.905774116516112	-1	0.114751	noncoding
MSTRG.77813.1_rev	946	32	0.30806	7.914735221862793	1	0.0070835	noncoding
MSTRG.78223.1_rev	215	18	0.38017000000000006	7.821707344055176	1	0.00373051	noncoding
MSTRG.78266.1_rev	1376	63	0.32581	6.687812232971192	1	0.0295599	noncoding
MSTRG.78282.1_rev	484	46	0.33186000000000004	6.529686164855956	1	0.0131921	noncoding
MSTRG.78355.1_rev	632	42	0.37873	6.872595787048341	1	0.0130983	noncoding
MSTRG.78617.1_rev	296	15	0.41559	6.492001914978027	1	0.00347435	noncoding
MSTRG.78829.1_rev	560	76	0.47126999999999997	10.78867130279541	1	0.378334	noncoding
MSTRG.78962.1_rev	267	54	0.35829999999999995	7.918216514587403	-1	0.0628082	noncoding
MSTRG.79015.1_rev	662	76	0.4306	4.494964027404785	1	0.345927	noncoding
MSTRG.79128.1_rev	242	36	0.41041	8.802916145324708	1	0.0154859	noncoding
MSTRG.79308.1_rev	317	37	0.33033999999999997	8.59100856781006	1	0.00984877	noncoding
MSTRG.79324.1_rev	557	27	0.36084	4.501102638244629	1	0.0100118	noncoding
MSTRG.79626.1_rev	510	49	0.33044	9.036420631408692	1	0.0180559	noncoding
MSTRG.79695.1_rev	862	34	0.38287	8.364853477478029	1	0.0100195	noncoding
MSTRG.80168.1_rev	515	71	0.43111	7.77110652923584	1	0.109809	noncoding
MSTRG.80219.1_rev	358	32	0.35784999999999995	5.871831703186035	-1	0.0232784	noncoding
MSTRG.80282.1_rev	306	34	0.41308999999999996	7.521526527404785	-1	0.0263117	noncoding
MSTRG.80327.1_rev	276	19	0.27218000000000003	5.314582252502441	1	0.0095363	noncoding
MSTRG.80535.1_rev	822	35	0.31377	11.71785411834717	1	0.0190332	noncoding
MSTRG.80627.1_rev	314	46	0.46434	11.78922061920166	-1	0.165667	noncoding
MSTRG.81006.1_rev	427	105	0.3999	9.71308078765869	-1	0.131543	noncoding
MSTRG.81308.1_rev	282	15	0.38204	5.3024187088012695	1	0.00377156	noncoding
MSTRG.81354.1_rev	1161	31	0.44986	10.53498821258545	1	0.0333886	noncoding
MSTRG.81544.1_rev	240	32	0.36954	8.84327335357666	1	0.00954955	noncoding
MSTRG.81599.1_rev	520	56	0.42836	9.479705238342287	-1	0.0755949	noncoding
MSTRG.81629.1_rev	256	74	0.35191	10.145599174499512	-1	0.153627	noncoding
MSTRG.81749.1_rev	271	9	0.44859	4.0500284194946286	1	0.0076296	noncoding
MSTRG.82088.1_rev	351	31	0.39755	11.999967765808105	-1	0.169757	noncoding
MSTRG.82124.1_rev	356	57	0.34808	6.87310733795166	1	0.0238287	noncoding
MSTRG.82144.1_rev	469	36	0.35862000000000005	11.853689002990723	1	0.0182153	noncoding
MSTRG.82420.1_rev	329	25	0.35819	9.300354194641113	1	0.00768413	noncoding
MSTRG.82439.1_rev	338	5	0.33327	4.0500284194946286	1	0.00314599	noncoding
MSTRG.82450.1_rev	373	49	0.29645	5.992955589294433	1	0.01908	noncoding
MSTRG.82571.1_rev	480	26	0.38731	6.6983842849731445	1	0.00556885	noncoding
MSTRG.82690.1_rev	244	22	0.35024999999999995	6.505302238464354	1	0.00382846	noncoding
MSTRG.82856.1_rev	3542	71	0.30905	9.360051918029786	1	0.0396671	noncoding
MSTRG.82992.1_rev	379	34	0.38320999999999994	5.708987998962402	1	0.0106754	noncoding
MSTRG.83113.1_rev	307	23	0.45200999999999997	7.999446678161622	1	0.00854922	noncoding
MSTRG.83423.1_rev	555	57	0.35699000000000003	8.378714179992677	1	0.0262919	noncoding
MSTRG.83465.1_rev	1116	82	0.41416000000000003	11.999967765808105	1	0.143438	noncoding
MSTRG.83718.1_rev	1064	63	0.3706900000000001	6.687812232971192	1	0.0405263	noncoding
MSTRG.83932.1_rev	699	189	0.32755999999999996	11.316409492492678	1	0.621139	coding
MSTRG.84237.1_rev	261	13	0.41686999999999996	9.700251579284668	1	0.006701	noncoding
MSTRG.84331.1_rev	234	21	0.36405	4.0500284194946286	1	0.00907369	noncoding
MSTRG.84422.1_rev	271	7	0.33043999999999996	5.270532035827636	1	1.40967e-05	noncoding
MSTRG.84424.1_rev	788	32	0.37079999999999996	7.923180580139161	1	0.00767063	noncoding
MSTRG.84441.1_rev	921	136	0.40207	7.697215843200684	1	0.783724	coding
MSTRG.84477.1_rev	239	58	0.4346	11.923056983947756	-1	0.178036	noncoding
MSTRG.84719.1_rev	441	41	0.3478	7.768719291687013	1	0.0106138	noncoding
MSTRG.84781.1_rev	209	17	0.29827000000000004	9.400086784362792	1	0.00662238	noncoding
MSTRG.84804.1_rev	890	259	0.41451000000000005	9.035195732116701	-1	0.342297	noncoding
MSTRG.84850.1_rev	326	89	0.44062	11.999967765808105	1	0.286864	noncoding
MSTRG.84868.1_rev	337	24	0.38927	8.885822486877444	1	0.0072264	noncoding
MSTRG.84897.1_rev	426	40	0.39217	11.379717445373537	1	0.0264406	noncoding
MSTRG.84933.1_rev	360	23	0.25904	11.21964244842529	1	0.0252733	noncoding
MSTRG.85049.1_rev	208	32	0.39734	5.949019050598144	1	0.00981753	noncoding
MSTRG.85058.1_rev	2572	708	0.44961	6.306820487976076	1	1	coding
MSTRG.85156.1_rev	380	23	0.43246999999999997	9.50072193145752	1	0.0121855	noncoding
MSTRG.85178.1_rev	438	43	0.40865999999999997	10.243204307556148	1	0.031979	noncoding
MSTRG.85208.1_rev	583	46	0.33367	8.840178871154787	1	0.0154252	noncoding
MSTRG.85456.1_rev	232	21	0.30674	5.986305427551269	1	0.004502	noncoding
MSTRG.85464.1_rev	288	45	0.41308	10.318116569519038	1	0.0374572	noncoding
MSTRG.85626.1_rev	227	16	0.39109	9.3493501663208	1	0.00576946	noncoding
MSTRG.85640.1_rev	389	43	0.32844	4.927338218688964	1	0.0187405	noncoding
MSTRG.85822.1_rev	389	73	0.34916	9.69619007110596	-1	0.139366	noncoding
MSTRG.85885.1_rev	950	52	0.39975	8.637425804138186	1	0.0312835	noncoding
MSTRG.85892.1_rev	341	98	0.40246	11.002641868591308	-1	0.177895	noncoding
MSTRG.86098.1_rev	219	21	0.40268	10.306189918518065	1	0.0110012	noncoding
MSTRG.86254.1_rev	666	70	0.40037	11.540050315856934	-1	0.176398	noncoding
MSTRG.86362.1_rev	1754	179	0.35292999999999997	11.999967765808105	1	0.585757	coding
MSTRG.86519.1_rev	502	10	0.3741	4.0500284194946286	1	0.0048516	noncoding
MSTRG.86954.1_rev	310	24	0.33733	9.515291786193849	1	0.00776516	noncoding
MSTRG.87090.1_rev	332	52	0.31463	9.65402774810791	1	0.0223335	noncoding
MSTRG.87240.1_rev	1062	154	0.34909999999999997	11.999967765808105	1	0.375024	noncoding
MSTRG.87345.1_rev	458	54	0.45586	10.295036888122556	1	0.108726	noncoding
MSTRG.87393.1_rev	284	47	0.37998	11.32646656036377	-1	0.167815	noncoding
MSTRG.87464.1_rev	661	48	0.33694999999999997	8.406500053405765	-1	0.0933527	noncoding
MSTRG.87480.1_rev	849	63	0.35685	9.238400077819822	1	0.0396391	noncoding
MSTRG.87507.1_rev	374	69	0.36461	7.633783531188965	1	0.048045	noncoding
MSTRG.87682.1_rev	682	58	0.31328999999999996	8.217865562438966	1	0.0214343	noncoding
MSTRG.87758.1_rev	323	61	0.38956999999999997	5.410185432434082	1	0.0657664	noncoding
MSTRG.87837.1_rev	272	14	0.48042	8.344739341735842	1	0.00728167	noncoding
MSTRG.87912.1_rev	519	29	0.38534	10.028460121154787	1	0.0130787	noncoding
MSTRG.87929.1_rev	609	48	0.29827000000000004	10.450083351135252	1	0.0236863	noncoding
MSTRG.88002.1_rev	329	43	0.36843000000000004	10.346031379699706	-1	0.137583	noncoding
MSTRG.88245.1_rev	258	12	0.38421	4.0500284194946286	1	0.00604374	noncoding
MSTRG.88533.1_rev	276	13	0.42662000000000005	8.344739341735842	1	0.00426902	noncoding
MSTRG.88601.1_rev	387	111	0.42188	10.04644680023193	1	0.539183	coding
MSTRG.88854.1_rev	311	53	0.39945	11.999967765808105	1	0.0405101	noncoding
MSTRG.89079.1_rev	343	31	0.36232	6.511497688293456	1	0.00655961	noncoding
MSTRG.89205.1_rev	328	15	0.32428	8.496175575256348	-1	0.0979502	noncoding
MSTRG.89281.1_rev	276	36	0.37811	9.398926353454591	1	0.0142979	noncoding
MSTRG.89326.1_rev	215	20	0.36945	9.186245155334472	-1	0.0770482	noncoding
MSTRG.89444.1_rev	594	45	0.33392	8.76849002838135	-1	0.108275	noncoding
MSTRG.89526.1_rev	618	132	0.40945000000000004	10.614542198181152	1	0.694033	coding
MSTRG.89540.1_rev	459	61	0.27567	4.951381111145018	1	0.0734145	noncoding
MSTRG.89541.1_rev	480	91	0.326	10.536406517028809	1	0.0925489	noncoding
MSTRG.89548.1_rev	1058	67	0.38095	9.993905067443851	1	0.0665131	noncoding
MSTRG.89738.1_rev	270	40	0.34476	8.841081428527833	-1	0.0969038	noncoding
MSTRG.89786.1_rev	448	53	0.42302999999999996	8.022139549255371	-1	0.0386659	noncoding
MSTRG.89813.1_rev	435	25	0.37944	6.488023185729981	1	0.00510088	noncoding
MSTRG.89872.1_rev	355	61	0.43424999999999997	5.410185432434082	1	0.0988201	noncoding
MSTRG.89978.1_rev	518	60	0.46562	5.368522453308105	1	0.0990347	noncoding
MSTRG.90196.1_rev	620	25	0.33682	11.42149295806885	1	0.0133695	noncoding
MSTRG.90993.1_rev	207	21	0.35191	5.986305427551269	1	0.00389148	noncoding
MSTRG.91077.1_rev	214	8	0.43907	9.700251579284668	1	0.00636351	noncoding
MSTRG.91132.1_rev	364	103	0.43054	9.580791664123534	-1	0.120418	noncoding
MSTRG.91165.1_rev	338	2	0.31856	5.275022315979004	1	9.64319e-06	noncoding
MSTRG.91196.1_rev	212	33	0.37771000000000005	9.299451637268067	-1	0.0805745	noncoding
MSTRG.91217.1_rev	255	30	0.39961	4.571128273010253	-1	0.0136197	noncoding
MSTRG.91414.1_rev	273	15	0.30332	6.492001914978027	1	0.00323032	noncoding
MSTRG.91482.1_rev	363	24	0.42161000000000004	9.515291786193849	1	0.0115283	noncoding
MSTRG.91592.1_rev	452	62	0.31202	9.585562324523924	1	0.0307113	noncoding
MSTRG.91611.1_rev	2310	113	0.34768	11.584597969055178	1	0.179013	noncoding
MSTRG.91671.1_rev	384	27	0.41924999999999996	4.351957130432129	1	0.0186225	noncoding
MSTRG.91777.1_rev	287	63	0.33108	9.213708686828614	1	0.032683	noncoding
MSTRG.91829.1_rev	321	17	0.4232	5.27252140045166	-1	0.0118899	noncoding
MSTRG.91993.1_rev	444	33	0.29591	9.693611335754394	-1	0.18006	noncoding
MSTRG.92087.1_rev	369	102	0.4735	7.83176441192627	-1	0.0670824	noncoding
MSTRG.92255.1_rev	705	79	0.44099	9.452950859069826	1	0.228185	noncoding
MSTRG.92259.1_rev	492	78	0.41848	8.438669776916509	-1	0.0617856	noncoding
MSTRG.92451.1_rev	275	49	0.36114999999999997	6.541963386535645	1	0.0177326	noncoding
MSTRG.92533.1_rev	241	23	0.31279	5.717059135437012	1	0.00504891	noncoding
MSTRG.92581.1_rev	1867	165	0.31792	9.259545707702635	1	0.592006	coding
MSTRG.92657.1_rev	1050	142	0.36532	10.163005638122556	-1	0.177657	noncoding
MSTRG.92695.1_rev	252	25	0.30869	11.006445503234861	1	0.0139641	noncoding
MSTRG.92881.1_rev	216	7	0.4088	6.49137668609619	1	1.24203e-05	noncoding
MSTRG.93087.1_rev	468	70	0.47074	5.042607688903809	1	0.197016	noncoding
MSTRG.93184.1_rev	834	27	0.39722999999999997	5.708533287048341	1	0.0077287	noncoding
MSTRG.93222.1_rev	476	48	0.33205	10.060178565979005	1	0.0223881	noncoding
MSTRG.93272.1_rev	279	9	0.29858	4.0500284194946286	1	0.00592836	noncoding
MSTRG.93554.1_rev	288	22	0.34128	4.0500284194946286	1	0.00868962	noncoding
MSTRG.93652.1_rev	752	66	0.31377999999999995	9.251164817810057	1	0.0335376	noncoding
MSTRG.93681.1_rev	665	93	0.37133000000000005	10.163199043273924	1	0.166229	noncoding
MSTRG.93691.1_rev	489	30	0.44880000000000003	4.0500284194946286	1	0.0320656	noncoding
MSTRG.93922.1_rev	437	125	0.37162	11.946330070495605	1	0.285274	noncoding
MSTRG.94205.1_rev	401	47	0.34840000000000004	8.21477108001709	1	0.015145	noncoding
MSTRG.94286.1_rev	559	44	0.29027000000000003	6.495980644226075	1	0.0138749	noncoding
MSTRG.94287.1_rev	348	24	0.39680000000000004	8.044639015197756	1	0.00594413	noncoding
MSTRG.94456.1_rev	350	73	0.41903	10.755727958679199	1	0.144802	noncoding
MSTRG.94603.1_rev	356	20	0.30901	4.406579399108887	1	0.00757126	noncoding
MSTRG.94824.1_rev	252	32	0.3002	9.782190895080564	1	0.01221	noncoding
MSTRG.94943.1_rev	360	41	0.34541999999999995	11.999967765808105	1	0.0201855	noncoding
MSTRG.95065.1_rev	306	36	0.36099000000000003	4.0500284194946286	-1	0.0138628	noncoding
MSTRG.95070.1_rev	766	64	0.3745	9.693031120300294	-1	0.115066	noncoding
MSTRG.95170.1_rev	515	38	0.4052800000000001	6.213320350646971	1	0.0141765	noncoding
MSTRG.95435.1_rev	1282	74	0.40068000000000004	10.961704444885253	1	0.115267	noncoding
MSTRG.95469.1_rev	311	45	0.44538	7.612866783142091	1	0.0280534	noncoding
MSTRG.95490.1_rev	353	72	0.3405	8.109429740905764	-1	0.0923731	noncoding
MSTRG.95492.1_rev	341	21	0.42468000000000006	5.873991584777832	1	0.00607203	noncoding
MSTRG.95550.1_rev	440	36	0.35827	10.822968482971191	1	0.0183714	noncoding
MSTRG.95672.1_rev	410	24	0.36501	10.834379386901855	1	0.0119529	noncoding
MSTRG.95826.1_rev	254	37	0.47054	8.938235282897953	-1	0.0424009	noncoding
MSTRG.96038.1_rev	225	19	0.3446	10.306189918518065	1	0.00847656	noncoding
MSTRG.96044.1_rev	393	31	0.3708	6.525025367736816	1	0.00684687	noncoding
MSTRG.96089.1_rev	436	24	0.34645000000000004	9.101340293884277	1	0.00671588	noncoding
MSTRG.96127.1_rev	758	125	0.36573	7.020092964172362	-1	0.0846062	noncoding
MSTRG.96159.1_rev	236	41	0.39169	5.977324867248535	-1	0.0202663	noncoding
MSTRG.96322.1_rev	1368	154	0.32201	9.70979290008545	1	0.484382	noncoding
MSTRG.96329.1_rev	745	94	0.34812	8.91547794342041	1	0.126365	noncoding
MSTRG.96342.1_rev	351	42	0.38366	11.553846549987792	1	0.0263096	noncoding
MSTRG.96660.1_rev	244	23	0.38919000000000004	5.717059135437012	1	0.00565338	noncoding
MSTRG.96669.1_rev	275	0	0.41143	0.0	-1	0.00780469	noncoding
MSTRG.96729.1_rev	268	27	0.34785	9.987909507751464	1	0.0103707	noncoding
